wkt_geom,GRID_ID,Entity Type
"MultiPolygon (((-4.503571308043119 50.96651156542073124, -4.50492417295224445 50.96490858860255457, -4.5077989872539046 50.96484688722617307, -4.50932113003054358 50.96638815833907188, -4.50796838133441025 50.9679911798892249, -4.50509337218118056 50.96805288822290692, -4.503571308043119 50.96651156542073124)))",AJE-3187,Hex
"MultiPolygon (((-4.23286480537723975 50.81303386415978451, -4.23422274537494214 50.81143391866251591, -4.23708870400128923 50.81137898297988897, -4.23859691199983768 50.81292398849702607, -4.23723907969809144 50.81452398387234126, -4.23437292982014757 50.8145789242257635, -4.23286480537723975 50.81303386415978451)))",ALN-3238,Hex
"MultiPolygon (((-4.28068449396690909 50.99940727079291491, -4.28204605483081746 50.99780676828049764, -4.28492339665311306 50.99775053131992308, -4.28643937409732789 50.99929478990642906, -4.285077949692921 51.00089535205964353, -4.28220041418659658 51.00095159629296404, -4.28068449396690909 50.99940727079291491)))",ALE-3178,Hex
"MultiPolygon (((-4.24236587179747016 50.92145349404313492, -4.24372655249008801 50.91985342115167157, -4.24659912183468524 50.91979817955864007, -4.24811120476022896 50.92134300515508727, -4.24675064156091064 50.92294312504678544, -4.24387787813768735 50.92299837122514106, -4.24236587179747016 50.92145349404313492)))",ALM-3203,Hex
"MultiPolygon (((-4.29721987227372271 50.89677781143277713, -4.29857795806619336 50.89517712679344896, -4.30144893246170934 50.89512055163095994, -4.30296201208220275 50.89666465479157154, -4.30160403266698133 50.89826538940471323, -4.29873286609046446 50.89832197072733067, -4.29721987227372271 50.89677781143277713)))",AKZ-3211,Hex
"MultiPolygon (((-4.19016731741548742 50.82013917607587672, -4.19152693587160385 50.81853970569453338, -4.19439340897177537 50.81848581337381887, -4.19590045725633853 50.82003138535693409, -4.19454094806143551 50.82163090413730799, -4.19167428272796361 50.82168480250926024, -4.19016731741548742 50.82013917607587672)))",ALX-3236,Hex
"MultiPolygon (((-4.09627195924503251 50.93361158987571713, -4.0976380347997523 50.93201314118405776, -4.10051164099070142 50.93196145673652353, -4.1020193628257795 50.93350821520942162, -4.10065340277335721 50.93510671346724195, -4.09777960427581345 50.93515840405014927, -4.09627195924503251 50.93361158987571713)))",AMU-3200,Hex
"MultiPolygon (((-4.19370807867163631 50.89562126584649349, -4.1950697194606974 50.89402175163134245, -4.19794079798328923 50.89396772685287829, -4.19945042951341918 50.89551321065880529, -4.19808889935438145 50.89711277863979433, -4.19521762806738074 50.89716680837097584, -4.19370807867163631 50.89562126584649349)))",ALX-3212,Hex
"MultiPolygon (((-4.50374042399690744 50.96965586573593754, -4.50509337218118056 50.96805288822290692, -4.50796838133441025 50.9679911798892249, -4.50949063515238091 50.96953243718382254, -4.50813780495827654 50.97113546258123051, -4.50526260135880463 50.97119718239296304, -4.50374042399690744 50.96965586573593754)))",AJE-3186,Hex
"MultiPolygon (((-4.05330392858792266 50.93752326019673404, -4.05467159638778263 50.93592529604033103, -4.05754552249613987 50.93587466402338748, -4.05905197211224955 50.93742198993822257, -4.05768441165114879 50.93902000443316069, -4.05481029280135541 50.93907064270007368, -4.05330392858792266 50.93752326019673404)))",ANE-3199,Hex
"MultiPolygon (((-4.28253145838554428 50.8608651574702364, -4.28388904345733579 50.85926463776302597, -4.28675784383632497 50.85920845092476128, -4.28826923968304552 50.86075277831518093, -4.2869117536389405 50.86235334810840669, -4.28404276168413478 50.86240954030922268, -4.28253145838554428 50.8608651574702364)))",ALC-3222,Hex
